packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
15,success,True,79679047,79678588,79637963,0.30411824584007263,64,2042.9544437384416,40,24,79704446,79744070,0.887606680393219,0.9496607780456543,32512,54,False,54,9894.0,3845.0,307.0,4545.0,1035.0,58.0,19.0,85.0,25.0,9898.0,9923.0,39.0,787.0,206.0
16,success,True,84671095,84670588,84629963,0.31989043951034546,64,1946.3936235553963,40,24,84696494,84736118,0.9041464328765869,0.9497926235198975,32512,54,False,54,9656.0,3784.0,295.0,4514.0,957.0,41.0,11.0,54.0,24.0,9661.0,9686.0,40.0,753.0,162.0
17,success,True,89663161,89662588,89621963,0.3112221956253052,64,1847.4237093838676,40,24,89688560,89728184,0.8617922067642212,0.9496690034866333,32512,54,False,54,9519.0,3737.0,294.0,4413.0,961.0,41.0,12.0,61.0,30.0,9523.0,9554.0,39.0,767.0,153.0
18,success,True,94655171,94654588,94613963,0.31405457854270935,64,1804.3361197129936,40,24,94680570,94720194,0.9026118516921997,0.9495651721954346,32512,54,False,54,10856.0,3984.0,882.0,4451.0,1434.0,47.0,12.0,46.0,26.0,10858.0,10884.0,37.0,1111.0,283.0
19,success,True,99647171,99646588,99605963,0.2917177975177765,64,2197.7775462167083,40,24,99672570,99712194,0.8093082308769226,0.9489380121231079,32512,54,False,54,9721.0,3921.0,290.0,4439.0,963.0,41.0,12.0,55.0,24.0,9725.0,9750.0,42.0,766.0,153.0
20,success,True,104639226,104638588,104597963,0.31171944737434387,64,2203.7976474211637,40,24,104664625,104704249,0.885125994682312,0.9499618411064148,32512,54,False,54,9946.0,3994.0,300.0,4391.0,1157.0,42.0,11.0,51.0,27.0,9949.0,9977.0,101.0,898.0,155.0
21,success,True,109631281,109630588,109589963,0.3113618493080139,64,2064.3661322826756,40,24,109656680,109696304,0.8815129995346069,0.9493685364723206,32512,54,False,54,9793.0,3868.0,288.0,4525.0,1006.0,41.0,11.0,54.0,27.0,9798.0,9825.0,41.0,810.0,154.0
22,success,True,114623329,114622588,114581963,0.2750183641910553,64,2044.1654016048333,40,24,114648728,114688352,0.7822230458259583,0.9498612284660339,32512,54,False,54,9790.0,3843.0,293.0,4589.0,957.0,41.0,21.0,46.0,23.0,9794.0,9817.0,50.0,750.0,156.0
23,success,True,119615364,119614588,119573963,0.3238498866558075,64,1800.4964384271545,40,24,119640763,119680387,0.901107132434845,0.9504503011703491,32512,54,False,54,9772.0,3915.0,312.0,4393.0,1042.0,42.0,23.0,45.0,23.0,9776.0,9800.0,41.0,833.0,166.0
24,success,True,124607464,124606588,124565963,0.3254376947879791,64,2111.3268016882557,40,24,124632863,124672487,0.9029685258865356,0.9505647420883179,32512,54,False,54,9842.0,3897.0,299.0,4523.0,975.0,42.0,35.0,71.0,25.0,9846.0,9872.0,40.0,776.0,156.0
25,success,True,129599466,129598588,129557963,0.2706165313720703,64,1870.7048803003167,40,24,129624865,129664489,0.7578549385070801,0.9507889151573181,32512,54,False,54,10144.0,3869.0,298.0,4842.0,1027.0,41.0,11.0,56.0,21.0,10148.0,10170.0,49.0,820.0,156.0
26,success,True,134591463,134590588,134549963,0.2872660160064697,64,1814.8987569422075,40,24,134616862,134656486,0.8226826786994934,0.9512899518013,32512,54,False,54,12956.0,7019.0,301.0,4453.0,1064.0,42.0,12.0,65.0,24.0,12960.0,12985.0,44.0,861.0,156.0
27,success,True,139583509,139582588,139541963,0.29075753688812256,64,2017.244178416539,40,24,139608908,139648532,0.8151060938835144,0.9514612555503845,32512,54,False,54,9788.0,3767.0,348.0,4599.0,954.0,41.0,31.0,48.0,24.0,9792.0,9817.0,42.0,756.0,154.0
28,success,True,144575581,144574588,144533963,0.3160945475101471,64,1793.4358244894229,40,24,144600980,144640604,0.8654954433441162,0.9521421194076538,32512,54,False,54,9748.0,3925.0,301.0,4442.0,967.0,43.0,13.0,57.0,28.0,9750.0,9779.0,43.0,768.0,153.0
29,success,True,149567642,149566588,149525963,0.3199514150619507,64,1678.9972521844832,40,24,149593041,149632665,0.9048323631286621,0.9523331522941589,32512,54,False,54,9542.0,3722.0,293.0,4414.0,969.0,41.0,12.0,91.0,64.0,9547.0,9612.0,40.0,776.0,152.0
30,success,True,154559663,154558588,154517963,0.278117835521698,64,1848.2160148255464,40,24,154585062,154624686,0.7677238583564758,0.9526073932647705,32512,54,False,54,9620.0,3859.0,295.0,4401.0,948.0,42.0,12.0,63.0,24.0,9623.0,9648.0,40.0,743.0,163.0
31,success,True,159551709,159550588,159509963,0.30850428342819214,64,1968.6086920584175,40,24,159577108,159616732,0.8918521404266357,0.953200101852417,32512,54,False,54,9724.0,3895.0,308.0,4444.0,957.0,41.0,31.0,48.0,29.0,9728.0,9758.0,44.0,757.0,154.0
32,success,True,164543766,164542588,164501963,0.32524269819259644,64,2012.8090380819299,40,24,164569165,164608789,0.8772292137145996,0.953386664390564,32512,54,False,54,9928.0,3959.0,299.0,4543.0,1009.0,41.0,29.0,48.0,32.0,9933.0,9966.0,41.0,809.0,157.0
33,success,True,169535818,169534588,169493963,0.318742573261261,64,2124.107497486356,40,24,169561217,169600841,0.8816326260566711,0.9536719918251038,32512,54,False,54,9873.0,3969.0,308.0,4471.0,1006.0,45.0,11.0,63.0,26.0,9876.0,9903.0,46.0,798.0,159.0
34,success,True,174527829,174526588,174485963,0.3049256503582001,64,1683.4732197441992,40,24,174553228,174592852,0.879403829574585,0.954327404499054,32512,54,False,54,10036.0,3988.0,300.0,4651.0,986.0,42.0,12.0,57.0,31.0,10038.0,10069.0,47.0,781.0,156.0
35,success,True,179519902,179518588,179477963,0.29897335171699524,64,2004.4479674508727,40,24,179545301,179584925,0.8464818596839905,0.954439103603363,32512,54,False,54,17918.0,8265.0,301.0,8227.0,1015.0,43.0,20.0,47.0,26.0,17923.0,17949.0,53.0,805.0,156.0
36,success,True,184511930,184510588,184469963,0.26326945424079895,64,1844.6232228410875,40,24,184537329,184576953,0.7721424102783203,0.9479020237922668,32512,54,False,54,18500.0,3861.0,298.0,4505.0,9702.0,54.0,12.0,68.0,20.0,18503.0,18524.0,38.0,9467.0,195.0
37,success,True,189504022,189502588,189461963,0.3152751624584198,64,1890.0411659538493,40,24,189529421,189569045,0.8855559825897217,0.9549270868301392,32512,54,False,54,9737.0,3840.0,335.0,4449.0,998.0,42.0,11.0,62.0,37.0,9741.0,9779.0,46.0,798.0,153.0
38,success,True,194496022,194494588,194453963,0.3098526895046234,64,1981.7069092324218,40,24,194521421,194561045,0.8664206266403198,0.9551753997802734,32512,54,False,54,9859.0,3896.0,298.0,4486.0,1069.0,41.0,23.0,46.0,31.0,9862.0,9893.0,66.0,847.0,153.0
39,success,True,199488047,199486588,199445963,0.27937051653862,64,1845.122228149841,40,24,199513446,199553070,0.7843265533447266,0.9554620385169983,32512,54,False,54,9748.0,3904.0,318.0,4448.0,952.0,41.0,27.0,58.0,32.0,9753.0,9785.0,39.0,750.0,161.0
40,success,True,204480113,204478588,204437963,0.3081550598144531,64,2101.790001943227,40,24,204505512,204545136,0.9087983965873718,0.9554299712181091,32512,54,False,54,9781.0,3924.0,323.0,4476.0,952.0,41.0,11.0,54.0,28.0,9786.0,9814.0,39.0,758.0,154.0
41,payload_failed,False,209472154,209470588,209429963,0.2716086804866791,64,2189.3322832689582,40,24,209497552,209537176,0.7642070055007935,0.8275882005691528,32512,54,False,0,18880.0,3874.0,297.0,4727.0,9538.0,43.0,11.0,390.0,27.0,18886.0,18913.0,44.0,9295.0,196.0
42,success,True,214464208,214462588,214421963,0.28695905208587646,64,1713.6099819604706,40,24,214489607,214529231,0.8615644574165344,0.9557881355285645,32512,54,False,54,9725.0,3821.0,331.0,4518.0,942.0,40.0,12.0,61.0,23.0,9729.0,9753.0,39.0,751.0,150.0
43,success,True,219456235,219454588,219413963,0.3025202751159668,64,1868.005592688485,40,24,219481634,219521258,0.870273232460022,0.9559958577156067,32512,54,False,54,9860.0,3772.0,314.0,4488.0,1150.0,62.0,11.0,63.0,23.0,9863.0,9886.0,44.0,947.0,156.0
44,success,True,224448225,224446588,224405963,0.2947719991207123,64,1744.0507857561147,40,24,224473624,224513248,0.8185542225837708,0.956290066242218,32512,54,False,54,9655.0,3779.0,302.0,4521.0,943.0,41.0,12.0,57.0,29.0,9658.0,9687.0,44.0,743.0,155.0
45,success,True,229440306,229438588,229397963,0.31198498606681824,64,1829.7782283131291,40,24,229465705,229505329,0.8904398679733276,0.9564995169639587,32512,54,False,54,10891.0,4964.0,310.0,4531.0,973.0,41.0,13.0,59.0,29.0,10897.0,10926.0,44.0,774.0,154.0
